 183-188 A6     ---     mask    Name of slitmask
--------------------------------------------------------------------------------
LeoA     09 59 21.24 +30 45 28.4 23.918 0.025 22.755 0.029              21.550 0.020 4419  41 106 1.02 0.05 1.90 +5.94 0.20                                               34.45  4.88 leoa   9395                
LeoA     09 59 21.69 +30 45 58.0 23.429 0.017 22.151 0.036              20.812 0.025 4298  30 329 0.66 0.09 1.99 +6.21 0.11            +6.05 0.36 +4.71 0.34 +3.38 0.20   34.03  2.47 leoac  29843               
LeoA     09 59 21.84 +30 44 03.9 23.689 0.014 22.551 0.009              21.287 0.006 4361  20 222 0.88 0.08 1.93 +5.55 0.23            +6.72 0.51                         32.77  4.76 leoa   4475                
LeoA     09 59 22.22 +30 46 43.2 24.344 0.019 23.411 0.008              22.328 0.035 4615  46  71 1.41 0.02 1.81 +6.19 0.15                                  +3.61 0.75   31.55  6.24 leoaaW 32328               
LeoA     09 59 22.35 +30 45 23.5 23.516 0.058 22.857 0.028              21.691 0.065 4469  70  84 1.10 0.03 1.88 +5.47 0.15                       +4.97 0.65              27.64  3.72 leoaaW 31118               
LeoA     09 59 22.71 +30 46 05.7              22.991 0.040              21.856 0.009 4519  44  78 1.19 0.02 1.86 +6.24 0.14                       +6.02 0.71 +3.60 0.46   28.70  4.15 leoac  31698               
LeoA     09 59 22.74 +30 45 18.7 23.310 0.039 22.012 0.010              20.601 0.007 4210  16 269 0.52 0.08 2.02 +6.10 0.11 +5.81 0.74            +4.23 0.43 +3.31 0.17   27.38  2.36 leoac  29748               
LeoA     09 59 23.25 +30 45 28.1 23.172 0.023 22.054 0.013              20.774 0.012 4389  27 348 0.69 0.13 1.98 +6.13 0.12            +6.20 0.52 +5.08 0.60 +3.63 0.31   14.01  3.06 leoa   9386                
LeoA     09 59 24.52 +30 43 54.2 24.202 0.022 23.342 0.044              22.303 0.009 4711  68 118 1.44 0.03 1.80 +5.81 0.22                                               17.93  5.65 leoaaW 32451               
LeoA     09 59 25.01 +30 45 38.5 23.809 0.011 22.689 0.019              21.466 0.016 4399  30 194 0.98 0.04 1.91 +5.55 0.26                                  +3.48 0.65    3.93  4.90 leoa   9860                
LeoA     09 59 26.09 +30 43 51.2 23.384 0.010 22.096 0.004              20.721 0.004 4258  13 334 0.60 0.10 2.00 +5.74 0.12 +6.52 0.53 +6.24 0.28 +5.11 0.44 +3.02 0.23   13.96  2.63 leoac  29782               
LeoA     09 59 26.09 +30 46 02.7 23.858 0.069 23.032 0.017              22.032 0.011 4865  26 180 1.37 0.04 1.82 +5.48 0.33                                  +3.84 0.61   26.74  7.99 leoac  31673               
LeoA     09 59 26.13 +30 43 47.9 23.456 0.005 22.258 0.014              21.044 0.008 4469  28  82 0.83 0.04 1.95 +6.02 0.15                                  +3.35 0.67    0.08  4.69 leoa   3793                
LeoA     09 59 26.24 +30 45 50.6 23.813 0.042 22.985 0.025              21.964 0.015 4812  42 189 1.32 0.05 1.83 +6.15 0.16            +6.49 0.60 +4.36 0.87 +4.07 0.45   28.31  3.64 leoaaW 31413               
LeoA     09 59 26.28 +30 46 05.3 24.326 0.010 23.622 0.023              22.686 0.019 5012  54 166 1.67 0.05 1.75                                                          19.50  6.12 leoaaW 33394               
LeoA     09 59 26.32 +30 44 41.2 23.302 0.023 21.967 0.021              20.578 0.009 4261  20 334 0.54 0.10 2.02 +6.10 0.11            +5.82 0.33 +5.00 0.31 +3.34 0.17   25.89  2.33 leoac  29752               
LeoA     09 59 26.55 +30 45 38.1 23.360 0.027 22.276 0.009              21.193 0.012 4719  20 513 0.98 0.14 1.91 +6.34 0.12            +6.04 0.59 +5.86 0.46              30.68  3.07 leoac  30141               
LeoA     09 59 26.88 +30 46 21.2 24.123 0.034 22.701 0.029              21.547 0.032 4502  52 139 1.06 0.05 1.89 +6.63 0.13            +6.89 0.75 +4.69 0.87 +3.67 0.62   28.17  5.51 leoa   11321               
LeoA     09 59 27.02 +30 43 28.6 23.564 0.013 22.368 0.008              21.086 0.008 4353  13  63 0.80 0.03 1.95 +5.66 0.28                                               38.62 14.47 leoac  30217               
LeoA     09 59 27.45 +30 43 44.3 23.317 0.014 22.125 0.008              20.796 0.008 4321  11  89 0.66 0.04 1.99 +5.85 0.14                       +4.53 0.88 +3.76 0.32   27.70  4.36 leoa   3668                
LeoA     09 59 28.93 +30 43 39.2 23.360 0.018 22.257 0.012              21.047 0.012 4485  29 823 0.84 0.17 1.94 +6.21 0.11            +6.29 0.31 +5.01 0.50 +3.22 0.31   20.16  2.54 leoaaW 30041               
LeoA     09 59 28.94 +30 43 38.7 23.360 0.018 22.257 0.012              21.047 0.012 4474  29 242 0.84 0.08 1.94 +6.01 0.16            +5.78 0.99            +3.98 0.39    5.23  3.87 leoa   3488                
LeoA     09 59 29.13 +30 45 16.8 23.443 0.060 22.226 0.029              20.900 0.008 4313  23 160 0.70 0.06 1.98 +5.38 0.19            +5.82 0.89            +2.56 0.88   40.04  4.51 leoa   8765                
LeoA     09 59 29.17 +30 45 01.8 23.387 0.035 22.153 0.009              20.840 0.016 4342  14 260 0.69 0.09 1.98 +5.95 0.15            +6.86 0.46 +4.32 0.98 +3.74 0.31   17.88  3.64 leoa   7855                
LeoA     09 59 29.29 +30 43 26.3 23.733 0.013 22.737 0.008              21.592 0.015 4538  36 238 1.08 0.06 1.89 +6.47 0.23                                               23.63  7.08 leoa   3120                
LeoA     09 59 29.31 +30 46 13.1 23.183 0.007 21.890 0.006              20.544 0.005 4325  10 177 0.56 0.06 2.01 +6.15 0.11 +5.91 0.91 +5.89 0.42 +5.38 0.29 +3.63 0.18   36.68  2.44 leoac  29591               
LeoA     09 59 29.51 +30 43 31.4 24.208 0.028 23.183 0.038              22.060 0.035 4547  58 118 1.28 0.03 1.84 +6.49 0.18 +7.63 0.87                       +3.41 0.97   34.91  7.45 leoac  31858               
LeoA     09 59 29.95 +30 43 33.1 24.010 0.033 22.989 0.018              21.863 0.017 4549  40 185 1.20 0.06 1.86 +6.30 0.16                                  +4.38 0.47   39.02  4.60 leoac  31317               
LeoA     09 59 29.97 +30 44 49.2 23.496 0.014 22.268 0.013              20.955 0.007 4326  13 192 0.73 0.07 1.97 +6.43 0.16                                               18.16  4.85 leoa   7036                
LeoA     09 59 30.38 +30 45 41.4 24.032 0.013 22.593 0.018                           4440  19 388 0.95 0.08 1.92 +6.73 0.12            +6.55 0.50            +4.15 0.29   42.01  3.90 leoac  30474               
LeoA     09 59 30.62 +30 42 42.7 23.728 0.012 22.630 0.017              21.397 0.017 4395  36  98 0.95 0.04 1.92 +5.41 0.15            +6.32 0.35 +5.03 0.74 +2.28 0.99   27.13  3.12 leoaaW 30541               
LeoA     09 59 30.95 +30 45 05.4 24.158 0.069 23.541 0.023              22.595 0.042 4988  73 195 1.63 0.06 1.76 +6.21 0.28                                               26.59 10.70 leoaaW 33707               
LeoA     09 59 31.15 +30 45 25.7 23.968 0.024 22.966 0.031              21.820 0.011 4509  40 237 1.17 0.05 1.87 +6.23 0.13 +6.88 0.94            +4.56 0.89 +3.15 0.80   35.05  3.51 leoaaW 31210               
LeoA     09 59 31.25 +30 42 57.8 23.734 0.013 22.728 0.007              21.585 0.019 4546  36 118 1.08 0.05 1.89 +5.94 0.25            +7.29 0.71                          7.87  9.38 leoa   2524                
LeoA     09 59 31.36 +30 42 35.1 23.417 0.010 22.203 0.010              20.883 0.012 4325  14 165 0.70 0.05 1.98 +5.83 0.14            +6.09 0.62            +3.65 0.35   27.67  4.46 leoa   2143                
LeoA     09 59 31.96 +30 43 45.3 23.813 0.022 22.696 0.025              21.464 0.013 4379  30 110 0.97 0.04 1.91 +6.04 0.14                                  +3.69 0.34   13.93  3.50 leoac  30659               
LeoA     09 59 32.00 +30 45 12.5 24.343 0.024 23.379 0.025              22.256 0.032 4531  48  73 1.35 0.02 1.82 +6.48 0.13                                               39.72  4.69 leoaaW 32490               
LeoA     09 59 32.02 +30 44 01.3 24.390 0.031 23.629 0.019              22.555 0.032 4618  51 348 1.50 0.07 1.79 +6.28 0.17                                               13.44  6.80 leoaaW 32948               
LeoA     09 59 32.23 +30 42 30.7 23.483 0.024 22.255 0.010              20.936 0.007 4319  11 134 0.72 0.05 1.97 +5.99 0.14                       +4.33 0.75 +3.28 0.40    0.37  3.95 leoa   2077                
LeoA     09 59 32.39 +30 44 25.0 23.426 0.059 22.136 0.013              20.746 0.007 4235  17 103 0.59 0.04 2.00 +6.26 0.13            +7.45 0.30 +6.02 0.86 +3.66 0.33   29.14  3.16 leoa   5544                
LeoA     09 59 33.03 +30 43 55.5 23.718 0.032 22.811 0.015              21.779 0.012 4801  30 250 1.25 0.06 1.85 +6.25 0.14 +7.32 0.67 +6.80 0.43            +3.55 0.50   26.88  4.93 leoaaW 31136               
LeoA     09 59 33.76 +30 43 38.8 23.922 0.015 23.010 0.008              21.898 0.017 4445  32 177 1.23 0.05 1.85 +6.77 0.11            +6.39 0.24 +5.54 0.38 +4.45 0.14   41.56  2.28 leoac  31406               
LeoA     09 59 33.96 +30 41 48.3 23.920 0.007 22.871 0.024              21.717 0.007 4511  44 154 1.12 0.05 1.88 +5.70 0.15            +6.81 0.54                          6.73  3.52 leoaaW 31167               
LeoA     09 59 34.07 +30 43 06.1 23.350 0.009 22.082 0.009              20.705 0.009 4258  15 206 0.59 0.06 2.00 +5.47 0.16            +6.41 0.43 +4.20 0.82 +2.99 0.43    9.24  3.72 leoa   2672                
LeoA     09 59 34.12 +30 42 49.5 23.736 0.018 22.741 0.013              21.569 0.023 4493  40  56 1.05 0.04 1.89 +6.05 0.27                                  +3.71 0.80   31.47  8.11 leoa   2373                
LeoA     09 59 34.84 +30 45 55.2 23.683 0.014 22.579 0.008              21.356 0.013 4417  23 438 0.94 0.11 1.92 +5.90 0.11            +6.05 0.50 +4.23 0.54 +2.86 0.54   33.99  2.99 leoaaW 30465               
LeoA     09 59 34.90 +30 45 27.1 24.619 0.054 23.752 0.034              22.724 0.038 4724  68 209 1.61 0.05 1.76 +5.93 0.29                                               18.23  6.02 leoaaW 33641               
LeoA     09 59 35.06 +30 43 04.9 23.782 0.010 23.024 0.025              22.071 0.022 4989  56 230 1.42 0.04 1.81 +6.00 0.23            +7.26 0.48                         31.35  4.61 leoaaW 31422               
LeoA     09 59 35.39 +30 42 46.1 23.219 0.024 22.098 0.025              20.808 0.031 4367  40 123 0.69 0.05 1.98 +6.16 0.13 +6.57 0.94 +6.62 0.42 +5.71 0.77 +3.18 0.48   13.10  3.85 leoa   2303                
LeoA     09 59 35.44 +30 43 10.3 23.257 0.016 22.002 0.013              20.668 0.005 4331  12 107 0.61 0.04 2.00 +5.89 0.13            +5.86 0.73 +4.71 0.86 +3.45 0.32   28.79  3.96 leoa   2755                
LeoA     09 59 35.69 +30 43 12.9 23.711 0.020 22.642 0.010              21.441 0.012 4446  22  69 0.99 0.03 1.91 +5.56 0.18 +6.60 0.80            +5.02 0.84              22.09  5.68 leoac  30615               
LeoA     09 59 35.78 +30 41 31.4 23.464 0.017 22.353 0.015              21.074 0.008 4354  36 268 0.80 0.08 1.95 +5.58 0.13 +5.99 0.87 +5.92 0.48 +3.71 0.93 +3.31 0.40   25.25  3.01 leoaaW 30052               
LeoA     09 59 35.80 +30 44 14.1 24.033 0.033 23.249 0.026              22.254 0.025 4848  57  96 1.46 0.03 1.80 +5.98 0.21                                               30.33  5.04 leoaaW 32105               
LeoA     09 59 36.33 +30 44 03.0 24.058 0.014 23.094 0.014              21.941 0.017 4493  32 201 1.21 0.05 1.86 +5.53 0.20                                  +3.96 0.90   29.12  4.14 leoaaW 31510               
LeoA     09 59 37.41 +30 43 31.8 23.153 0.007 21.892 0.010              20.556 0.008 4342  13 447 0.57 0.10 2.01 +5.82 0.11 +5.96 0.56 +6.00 0.29 +5.16 0.33 +3.37 0.20   34.16  2.24 leoaaW 29587               
LeoA     09 59 37.42 +30 45 25.4 23.756 0.027 22.366 0.007              21.132 0.020 4418  24 456 0.85 0.10 1.94 +6.64 0.11            +6.72 0.29 +4.94 0.34 +3.34 0.34   37.24  3.00 leoac  30078               
LeoA     09 59 37.53 +30 42 51.9 24.159 0.029 23.270 0.020              22.177 0.035 4598  52  61 1.35 0.02 1.82 +5.85 0.25            +6.55 0.67                         18.91 10.21 leoac  32142               
LeoA     09 59 37.64 +30 43 14.6              22.901 0.062              21.801 0.032 4604  64 141 1.20 0.04 1.86 +6.05 0.17                                  +3.64 0.54   15.91  5.53 leoac  30864               
LeoA     09 59 38.25 +30 42 04.7 23.602 0.017 22.452 0.011              21.193 0.007 4383  25 568 0.85 0.12 1.94 +5.99 0.12 +6.80 0.57 +6.34 0.45 +5.42 0.56 +3.13 0.46   21.35  2.89 leoaaW 30248               
LeoA     09 59 39.16 +30 43 37.8 23.360 0.014 22.136 0.006              20.798 0.005 4306  11 298 0.65 0.06 1.99 +5.81 0.14                       +4.78 0.71 +3.08 0.41    8.99  3.64 leoa   3454                
LeoA     09 59 40.99 +30 41 56.0 23.708 0.016 22.293 0.009              21.106 0.006 4482  55 420 0.88 0.10 1.94 +6.85 0.11                                               36.26  2.63 leoaaW 30085               
LeoA     09 59 41.88 +30 44 28.7 23.534 0.025 22.427 0.014              21.185 0.014 4404  22  62 0.86 0.03 1.94 +5.99 0.13                       +5.05 0.49 +2.88 0.55   32.57  3.76 leoac  30245               
LeoA     09 59 42.31 +30 44 54.1 23.425 0.011 22.107 0.013              20.741 0.007 4271  15 233 0.61 0.09 2.00 +5.81 0.14                       +4.84 0.62 +3.07 0.46   26.62  4.42 leoa   7343                
LeoA     09 59 42.79 +30 41 52.9 23.490 0.015 22.395 0.007              21.158 0.006 4423  18  90 0.86 0.04 1.94 +5.42 0.16            +6.52 0.35 +5.22 0.65 +3.36 0.35   39.19  3.31 leoac  30246               
LeoA     09 59 43.48 +30 41 24.1 23.195 0.006 22.039 0.007              20.745 0.006 4375  21 102 0.67 0.05 1.98 +5.73 0.19                                  +3.98 0.39    4.57  5.13 leoa   1469                
LeoA     09 59 43.81 +30 43 49.8 24.178 0.013 23.266 0.012              22.107 0.007 4476  26 103 1.27 0.03 1.84 +6.01 0.16                                               29.61  7.12 leoaaW 31810               
LeoA     09 59 45.35 +30 44 06.7 24.039 0.018 23.075 0.025              21.932 0.018 4501  41 112 1.21 0.03 1.86 +5.42 0.19                                               26.65  3.77 leoaaW 31397               
LeoA     09 59 45.87 +30 44 20.1 23.300 0.006 21.972 0.004              20.544 0.004 4193  17 104 0.49 0.04 2.03 +5.85 0.13                                  +2.73 0.48   34.02  3.59 leoa   5262                
LeoA     09 59 46.82 +30 42 27.9 23.509 0.008 22.499 0.010              21.321 0.005 4514  28 248 0.96 0.07 1.92 +5.12 0.16            +6.26 0.41 +4.43 0.66 +3.08 0.52   36.70  3.31 leoaaW 30393               
LeoA     09 59 49.40 +30 42 17.5 24.848 0.028 23.996 0.026              22.928 0.033 4623  67 563 1.66 0.11 1.75 +5.94 0.40                                               24.59  6.80 leoaaW 34498               
LeoA     09 59 50.55 +30 42 03.1 23.360 0.012 22.039 0.006              20.620 0.005 4198  18 344 0.52 0.09 2.02 +5.39 0.12            +5.82 0.41 +5.20 0.37 +2.96 0.22   31.91  2.65 leoac  29725               
LeoA     09 59 53.59 +30 42 22.4 23.656 0.031 22.647 0.009              21.459 0.014 4463  38 154 1.00 0.05 1.91 +5.81 0.14                                  +3.20 0.57   18.77  4.03 leoaaW 30668               
LeoA     09 59 55.22 +30 43 00.6 23.696 0.018 22.650 0.012              21.497 0.018 4524  49 116 1.04 0.04 1.90 +5.39 0.17                                  +3.41 0.54   27.65  3.59 leoaaW 30678               
LeoA     09 59 55.81 +30 42 55.0 24.052 0.022 23.159 0.038              22.117 0.024 4726  78 236 1.37 0.06 1.82 +5.66 0.24                                  +3.59 0.64   25.52  5.38 leoaaW 31560               
NGC6822  19 44 25.92 -14 50 30.2 22.324 0.210 21.869 0.058 21.320 0.029 20.713 0.008 4493  58 187 1.19 0.06 1.86 +6.93 0.11 +6.59 0.57 +6.44 0.50 +6.31 0.75 +4.63 0.23  -25.34  2.79 n6822a M07-9512            
NGC6822  19 44 25.94 -14 52 05.7 22.597 0.101 21.618 0.032 20.964 0.024 20.352 0.001 4316  34 348 0.97 0.13 1.91 +5.28 0.17            +5.56 0.94            +3.84 0.25 -112.04  3.72 n6822a M07-9518            
NGC6822  19 44 26.35 -14 50 49.8 22.297 0.065 21.195 0.023 20.554 0.018 19.909 0.001 4344  29 106 0.80 0.05 1.95 +6.35 0.10            +6.48 0.24 +5.36 0.50 +3.61 0.17  -89.58  2.66 n6822a M07-9630            
NGC6822  19 44 26.98 -14 52 02.5 22.981 0.116 21.375 0.027 20.562 0.015 19.794 0.001 3964  15 308 0.55 0.11 2.01 +5.09 0.12            +6.29 0.21 +4.16 0.46 +2.86 0.16  -57.56  2.37 n6822a M07-9787            
NGC6822  19 44 27.44 -14 49 42.4 22.965 0.159 22.287 0.084 21.800 0.084 21.185 0.001 4547  93 160 1.41 0.04 1.81 +6.55 0.13 +6.40 0.97                       +4.27 0.37  -38.77  4.55 n6822a M07-9903            
NGC6822  19 44 27.91 -14 50 08.3 21.743 0.045 21.162 0.020 20.571 0.015 20.015 0.001 4484  33 194 0.94 0.04 1.92 +7.14 0.10            +6.68 0.29 +5.23 0.35 +4.73 0.15  -50.51  2.37 n6822a M07-10027           
NGC6822  19 44 27.95 -14 51 21.5 22.693 0.110 21.797 0.043 20.990 0.023 20.293 0.001 4037  22 124 0.81 0.04 1.95 +5.99 0.12 +6.27 0.55 +5.94 0.53            +3.15 0.23   -5.99  2.83 n6822a M07-10044           
NGC6822  19 44 28.45 -14 50 42.3 22.833 0.194 21.763 0.063 20.986 0.028 20.320 0.008 4090  34 166 0.85 0.04 1.94 +5.52 0.12            +6.12 0.34            +2.98 0.17  -81.53  2.72 n6822a M07-10225           
NGC6822  19 44 28.94 -14 52 39.5 22.040 0.139 21.493 0.029 20.816 0.020 20.159 0.001 4253  26 166 0.85 0.04 1.94 +5.80 0.11            +6.69 0.22 +5.40 0.40 +3.79 0.16  -71.80  2.86 n6822a M07-10380           
NGC6822  19 44 29.05 -14 50 07.6 21.970 0.068 21.720 0.051 21.325 0.046 21.067 0.001 5646 116 646 1.73 0.12 1.73 +7.05 0.16                       +6.92 0.66             -64.18  6.15 n6822a M07-10421           
NGC6822  19 44 29.60 -14 52 15.2 22.129 0.142 21.998 0.056 21.519 0.042 20.914 0.001 4621  67 246 1.33 0.05 1.83 +5.34 0.30                                              -63.54  8.00 n6822a M07-10558           
NGC6822  19 44 30.18 -14 52 38.4 22.212 0.141 21.192 0.026 20.429 0.020 19.742 0.006 4117  26 181 0.60 0.16 2.00 +6.08 0.11 +7.33 0.41 +6.46 0.27 +5.22 0.40 +3.88 0.15  -43.60  2.45 n6822a M07-10717           
NGC6822  19 44 30.19 -14 51 59.9 22.968 0.287 22.717 0.154 21.808 0.050 21.193 0.010 4033  57  95 1.20 0.03 1.86 +6.08 0.18 +6.67 0.73 +6.96 0.47            +4.00 0.27  -88.61  7.82 n6822a M07-10721           
NGC6822  19 44 30.78 -14 53 07.3 22.557 0.116 21.336 0.028 20.516 0.013 19.901 0.005 4111  24 113 0.68 0.03 1.98 +5.65 0.12            +6.20 0.30            +4.10 0.17  -30.36  2.46 n6822a M07-10887           
NGC6822  19 44 30.84 -14 53 25.5 22.077 0.065 21.166 0.023 20.588 0.016 20.087 0.001 4712  35 114 1.02 0.03 1.90 +6.42 0.11            +6.98 0.27 +5.01 0.58 +4.15 0.18  -82.89  3.13 n6822a M07-10910           
NGC6822  19 44 30.88 -14 49 57.4 21.935 0.092 21.664 0.076 20.846 0.033 20.132 0.001 4050  32 671 0.72 0.06 1.97 +5.64 0.11 +5.91 0.45 +6.07 0.28 +4.40 0.45 +3.07 0.16  -60.44  2.62 n6822a M07-10919           
NGC6822  19 44 31.01 -14 51 26.9 21.493 0.028 20.324 0.011 19.657 0.009 19.056 0.001 4506  10 101 0.50 0.03 2.02 +6.63 0.10 +7.05 0.18 +6.95 0.13 +5.72 0.19 +4.15 0.12  -78.15  2.21 n6822a M07-10954           
NGC6822  19 44 31.05 -14 52 12.8 22.823 0.156 22.162 0.060 21.591 0.045 20.919 0.001 4327  45 120 1.21 0.03 1.86 +4.82 0.34                                              -69.65  3.90 n6822a M07-10962           
NGC6822  19 44 31.18 -14 51 23.3 20.845 0.020 20.070 0.009 19.549 0.006 19.065 0.004 4887  21 331 0.68 0.05 1.98 +6.32 0.10 +7.19 0.16 +6.76 0.13 +5.19 0.21 +4.12 0.13  -34.77  2.25 n6822a M07-11001           
NGC6822  19 44 31.62 -14 48 40.2 21.933 0.113 21.290 0.034 20.554 0.029 20.018 0.008 4335  31 169 0.85 0.04 1.94 +5.99 0.12 +6.18 0.90 +6.28 0.35 +5.05 0.56 +4.02 0.21  -15.64  4.63 n6822a M07-11127           
NGC6822  19 44 31.69 -14 53 39.0 22.076 0.056 21.122 0.020 20.432 0.013 19.840 0.005 4348  26 506 0.78 0.05 1.96 +6.09 0.11            +6.17 0.25            +4.10 0.14  -34.02  2.59 n6822a M07-11149           
NGC6822  19 44 31.97 -14 53 12.6 22.649 0.198 22.126 0.068 21.611 0.042 21.255 0.001 5174 107  94 1.63 0.03 1.76 +6.73 0.16            +6.74 0.70            +4.50 0.43  -71.54  7.31 n6822a M07-11247           
NGC6822  19 44 33.99 -14 52 11.0 22.586 0.185 22.021 0.066 21.425 0.040 20.865 0.001 4492  55  93 1.25 0.03 1.85 +6.17 0.14 +6.83 0.63 +6.67 0.44            +4.06 0.30  -70.18  4.46 n6822a M07-11924           
NGC6822  19 44 34.13 -14 53 44.1 22.831 0.267 21.510 0.035 20.519 0.015 19.587 0.001 3746  15 242 0.35 0.04 2.06 +6.33 0.10 +7.29 0.20 +6.61 0.21 +5.50 0.25 +4.15 0.12  -81.58  2.28 n6822a M07-11965           
NGC6822  19 44 34.78 -14 53 55.8 22.378 0.147 21.281 0.027 20.353 0.013 19.526 0.005 3830  15  84 0.36 0.03 2.06 +6.70 0.10 +7.14 0.35 +6.89 0.20 +5.56 0.36 +4.36 0.12  -54.83  2.29 n6822a M07-12158           
NGC6822  19 44 35.43 -14 50 49.5 22.925 0.231 21.511 0.035 20.654 0.019 19.796 0.001 3855  11  83 0.50 0.03 2.02 +6.42 0.10 +5.68 0.68 +6.39 0.25 +6.05 0.35 +4.14 0.13  -97.34  2.43 n6822a M07-12382           
NGC6822  19 44 36.51 -14 51 50.3 23.574 0.511 22.049 0.125 21.725 0.045 21.244 0.010 5263 132 249 1.67 0.06 1.75 +7.11 0.14            +6.97 0.58 +6.45 0.88 +5.44 0.26  -60.29  4.80 n6822a M07-12727           
NGC6822  19 44 37.59 -14 53 32.8 22.297 0.059 20.911 0.019 20.032 0.009 19.294 0.004 3970  19 377 0.33 0.07 2.06 +5.94 0.10            +6.15 0.24 +4.59 0.26 +3.50 0.13  -74.71  2.46 n6822a M07-13070           
NGC6822  19 44 38.10 -14 47 39.7 22.570 0.113 21.432 0.036 20.435 0.012 19.596 0.005 3785  12 299 0.37 0.06 2.05 +6.59 0.10 +6.65 0.21 +6.65 0.16 +5.36 0.24 +4.14 0.12  -87.35  2.23 n6822a M07-13269           
NGC6822  19 44 38.10 -14 51 58.3 22.016 0.088 21.426 0.033 20.540 0.017 19.847 0.001 3963  13 447 0.57 0.09 2.01 +6.51 0.10 +6.81 0.32 +6.82 0.22 +4.89 0.28 +3.92 0.13  -57.74  2.42 n6822a M07-13270           
NGC6822  19 44 38.32 -14 50 02.5 22.345 0.063 21.019 0.023 20.217 0.014 19.471 0.001 4015  15 285 0.44 0.07 2.04 +5.84 0.10            +6.20 0.17 +4.75 0.22 +3.09 0.12  -66.76  2.26 n6822a M07-13354           
NGC6822  19 44 38.71 -14 50 40.5 22.705 0.107 21.287 0.027 20.547 0.024 19.952 0.001 4246  23 239 0.77 0.06 1.96 +6.44 0.10 +6.39 0.38 +6.68 0.19 +5.41 0.28 +4.14 0.14  -49.64  2.42 n6822a M07-13512           
NGC6822  19 44 38.96 -14 48 47.4 22.998 0.179 21.858 0.051 21.139 0.035 20.496 0.008 4218  27 211 0.97 0.05 1.91 +6.85 0.11 +7.92 0.29 +7.31 0.24 +6.69 0.34 +4.23 0.17  -88.16  2.82 n6822a M07-13602           
NGC6822  19 44 39.02 -14 51 43.8 23.323 0.230 22.060 0.044 21.393 0.044 20.695 0.001 4164  24 270 1.04 0.05 1.90 +6.95 0.11 +7.91 0.43                       +4.93 0.22  -53.16  3.71 n6822a M07-13632           
NGC6822  19 44 39.29 -14 49 01.2 22.935 0.138 21.489 0.033 20.823 0.028 20.181 0.001 4286  24 538 0.88 0.10 1.93 +6.25 0.11 +7.32 0.41            +5.65 0.34 +3.57 0.17  -48.49  2.71 n6822a M07-13747           
NGC6822  19 44 39.46 -14 51 09.1 21.200 0.024 20.389 0.012 19.871 0.007 19.451 0.004 4989  34 594 0.88 0.06 1.94 +6.73 0.10 +7.33 0.22 +6.78 0.15 +4.97 0.49 +4.52 0.13  -46.03  2.32 n6822a M07-13805           
NGC6822  19 44 39.62 -14 51 59.7 22.209 0.070 21.134 0.024 20.533 0.016 19.936 0.006 4499  27 207 0.88 0.04 1.94 +6.68 0.10 +6.87 0.23 +6.92 0.16 +5.12 0.26 +4.12 0.14  -75.91  2.40 n6822a M07-13868           
NGC6822  19 44 39.68 -14 46 58.0 23.024 0.258 21.387 0.028 20.450 0.013 19.626 0.005 3839  14 108 0.41 0.03 2.05 +6.50 0.10 +6.70 0.26 +6.62 0.17 +5.27 0.29 +3.92 0.12  -65.17  2.24 n6822a M07-13882           
NGC6822  19 44 40.14 -14 51 04.2 23.188 0.168 21.721 0.041 21.018 0.023 20.311 0.001 4132  23 475 0.86 0.05 1.94 +5.92 0.11            +6.42 0.28 +4.85 0.34 +3.50 0.16  -81.21  2.85 n6822a M07-14067           
NGC6822  19 44 40.24 -14 52 35.0 22.521 0.128 21.416 0.032 20.626 0.022 20.022 0.001 4155  22 141 0.75 0.04 1.96 +4.74 0.17                       +4.21 0.51 +3.25 0.28  -15.22 25.97 n6822a M07-14101           
NGC6822  19 44 40.27 -14 51 11.2 22.430 0.317 21.616 0.037 20.830 0.027 20.263 0.001 4207  20 193 0.88 0.04 1.93 +5.85 0.13            +6.12 0.55 +5.87 0.42 +3.80 0.24  -74.49  4.68 n6822a M07-14116           
NGC6822  19 44 40.39 -14 51 28.8 22.971 0.201 22.285 0.124 21.536 0.056 20.846 0.001 4100  49  69 1.07 0.02 1.89 +5.88 0.13 +6.98 0.47 +6.12 0.74 +4.61 0.68 +3.16 0.29  -50.17  3.33 n6822a M07-14163           
NGC6822  19 44 40.48 -14 49 17.2 21.583 0.033 20.613 0.015 20.082 0.010 19.532 0.005 4768  22 122 0.81 0.03 1.95 +6.87 0.10 +6.99 0.21 +6.81 0.14 +5.61 0.21 +4.30 0.16  -78.15  2.29 n6822a M07-14199           
NGC6822  19 44 40.98 -14 52 17.9 22.274 0.109 21.132 0.025 20.520 0.018 19.913 0.001 4440  27 107 0.85 0.03 1.94 +5.96 0.11 +5.91 0.61 +6.53 0.17 +5.13 0.30 +3.58 0.16  -94.11  2.51 n6822a M07-14400           
NGC6822  19 44 41.18 -14 48 50.9 23.359 0.229 21.706 0.044 20.905 0.024 20.409 0.001 4268  26 125 0.97 0.03 1.91 +6.25 0.12 +6.90 0.57            +4.98 0.76 +3.69 0.29  -28.28  4.04 n6822a M07-14500           
NGC6822  19 44 41.33 -14 46 44.0 22.993 0.202 21.939 0.059 21.050 0.022 20.350 0.001 3978  22 261 0.80 0.05 1.95 +6.35 0.11 +6.54 0.33 +6.69 0.26 +4.90 0.49 +3.75 0.16  -55.79  2.59 n6822a M07-14558           
